time,position,velocity
6.191700231283903e-05,1.9878997802734375,-1.8711756467819214
0.023068625014275312,1.75262451171875,-8.026651382446289
0.04545241699088365,1.5438690185546875,-8.867183685302734
0.06809537496883422,1.3399200439453125,-8.645508766174316
0.09036270901560783,1.1525115966796875,-8.51051139831543
0.11306587501894683,0.943878173828125,-9.529621124267578
0.13571833400055766,0.7777252197265625,-7.798208713531494
0.15853820904158056,0.5666046142578125,-9.694559097290039
0.18106366705615073,0.3834381103515625,-8.35705280303955
0.20346129196695983,0.1852569580078125,-8.808737754821777
0.2258763749850914,-0.048004150390625,-11.008840560913086
0.24866558401845396,-0.0242767333984375,1.9902431964874268
0.27123704203404486,0.00836181640625,0.7995275855064392
0.29379008396063,-0.0085601806640625,-0.7405344843864441
0.3162225419655442,-0.0731353759765625,-2.8643503189086914
0.33862979197874665,-0.0565643310546875,-0.0021368679590523243
0.3609608339611441,-0.0574798583984375,-0.0017424391116946936
0.3826985419727862,-0.057403564453125,0.0012756061041727662
0.4051999170333147,-0.057373046875,0.001705171074718237
0.4275244170567021,-0.0573883056640625,-0.00032375456066802144
0.44995499996002764,-0.057403564453125,-0.0005483759450726211
0.4722751670051366,-0.0573883056640625,-0.00025017582811415195
0.49509791703894734,-0.0574188232421875,-0.0012574874563142657
0.5177781670354307,-0.057403564453125,-0.001986054005101323
0.5401966669596732,-0.0573577880859375,0.003328676801174879
0.5627485420554876,-0.057373046875,0.001041945070028305
0.5852109589613974,-0.0573577880859375,0.002009548945352435
0.6076245419681072,-0.0573883056640625,-0.00014193172683008015
0.6301263750065118,-0.057373046875,0.001404908369295299
0.6524388750549406,-0.0574188232421875,-0.0028903812635689974
0.6748397090705112,-0.0574188232421875,-0.0022549612913280725
0.6972401670645922,-0.057403564453125,-0.0017194374231621623
0.7196153750410303,-0.0573883056640625,-0.0010181082179769874
0.7420441670110449,-0.0574188232421875,-0.002380144316703081
0.7646915840450674,-0.0574188232421875,-0.0011288716923445463
0.7871074170107022,-0.057403564453125,-0.0004892212455160916
0.8095402090111747,-0.057373046875,0.0007983249379321933
0.8321794590447098,-0.057373046875,0.00025330163771286607
0.8545171250589192,-0.057373046875,0.0005367400008253753
0.8765340839745477,-0.0573883056640625,0.0008045025751926005
0.8980551670538262,-0.0574188232421875,-0.0009277085191570222
0.9205903749680147,-0.057373046875,0.0008047333685681224
0.9422552089672536,-0.057373046875,0.0004536669293884188
0.9646042920649052,-0.0574188232421875,-0.001738435821607709
0.9866984590189531,-0.057373046875,0.0013048951514065266
1.008936583995819,-0.057403564453125,-0.0009002491133287549
1.0313109169946983,-0.0573577880859375,0.000497262051794678
1.0540261670248583,-0.057373046875,-0.0004435655428096652
1.0765381250530481,-0.0573883056640625,-0.0008393727475777268
1.099043000023812,-0.0573883056640625,-7.99135013949126e-05
1.1214343750616536,-0.057373046875,0.0015797524247318506
1.1439065840095282,-0.057403564453125,-0.0018619050970301032
1.166145791998133,-0.0573883056640625,-0.0006267681601457298
1.188333124970086,-0.0573883056640625,-0.0013535016914829612
1.2104496250394732,-0.0573883056640625,-0.0005182908498682082
1.2325602499768138,-0.057373046875,6.32333176326938e-05
1.2543571250280365,-0.057403564453125,-0.0004570735909510404
1.2755644590361044,-0.0574188232421875,-0.0017036538338288665
1.2977366250706837,-0.05743408203125,-0.0020848147105425596
1.3199580840300769,-0.057373046875,0.0017056184588000178
1.3422227089758962,-0.0574188232421875,-0.002560835564509034
1.363665375043638,-0.057403564453125,-0.00014994863886386156
1.3862005419796333,-0.0573883056640625,-0.0014601516304537654
1.408745166962035,-0.0573883056640625,-0.0005764220259152353
1.4305511669954285,-0.0573883056640625,0.0010445660445839167
1.4532654590439051,-0.0573577880859375,0.0028155704494565725
1.4759334169793874,-0.0573883056640625,-0.00011768243712140247
1.498059417004697,-0.0573883056640625,0.000894546858035028
1.5204235840355977,-0.0573883056640625,0.00019207200966775417
1.5431665839860216,-0.0573883056640625,0.0005655652494169772
1.5655025420710444,-0.057403564453125,-0.00036519335117191076
1.5879650000715628,-0.0573883056640625,-0.0006518373847939074
1.610378292039968,-0.0573577880859375,0.0025921997148543596
1.6328727500513196,-0.057373046875,0.0005189881776459515
1.6553693340392783,-0.0573577880859375,0.0015793947968631983
1.6779742919607088,-0.0573883056640625,-0.0011648210929706693
1.6999075419735163,-0.057373046875,0.0011007424909621477
1.7231388749787584,-0.0574188232421875,-0.0013309711357578635
1.7452733750687912,-0.057373046875,0.00028635605121962726
1.7676840419881046,-0.057373046875,0.0006179693154990673
1.7901532090036198,-0.0573883056640625,-0.001425488037057221
1.812688292004168,-0.0573883056640625,-0.000306609581457451
1.835267208982259,-0.057403564453125,-0.0001803938066586852
1.8577999590197578,-0.057403564453125,-0.0015371694462373853
1.8806446250528097,-0.057403564453125,-0.00029859886853955686
1.903159916982986,-0.057403564453125,-0.00048534374218434095
1.92588616698049,-0.057373046875,0.0009998189052566886
1.9481285840738565,-0.057373046875,0.0005676245200447738
1.970768625033088,-0.057373046875,0.000922466570045799
1.9924776670522988,-0.057403564453125,-0.00040741724660620093
2.015058167045936,-0.0573883056640625,-0.000700581818819046
2.0377735419897363,-0.0573577880859375,0.001496554585173726
2.0603967499919236,-0.0573577880859375,0.0016958877677097917
2.0821436250116676,-0.057403564453125,-0.0018938378198072314
2.104675167007372,-0.057373046875,0.0003764169232454151
2.1273134590592235,-0.0573883056640625,0.00010373482655268162
2.1497543749865144,-0.057373046875,0.00098483357578516
2.172299167024903,-0.0573577880859375,0.0023779955226927996
2.194676209008321,-0.057373046875,0.0008051805780269206
2.217367750010453,-0.0573883056640625,-0.00017615534306969494
2.239827209035866,-0.0573883056640625,-0.0007225500303320587
2.2621980840340257,-0.0573883056640625,-0.0006955453427508473
2.284631000016816,-0.0573883056640625,-0.00012374843936413527
2.3072370419977233,-0.057373046875,0.0004226457967888564
2.3297768749762326,-0.0573883056640625,0.0005747223040089011
2.3523009170312434,-0.0573883056640625,-0.0006328389863483608
2.374922209070064,-0.057403564453125,-0.0004787043435499072
