time,position,velocity
0.00013958301860839128,2.0196990966796875,-0.11128586530685425
0.02444695809390396,2.01678466796875,-0.12187738716602325
0.04689300002064556,2.0157623291015625,-0.04918316751718521
0.06916129100136459,2.0140838623046875,-0.08245906233787537
0.09136312501505017,2.01287841796875,-0.03864837810397148
0.11357662500813603,1.5799102783203125,-21.781553268432617
0.13571029109880328,1.28155517578125,-13.513782501220703
0.1579362500924617,1.018585205078125,-11.710081100463867
0.18022933299653232,0.7242279052734375,-11.907523155212402
0.20269350009039044,0.373809814453125,-14.651984214782715
0.2251217080047354,0.0819854736328125,-13.62621784210205
0.24686895799823105,-0.1088714599609375,-3.751081943511963
0.2694012080319226,0.0296173095703125,2.406609535217285
0.2919930830830708,0.0686187744140625,1.3866407871246338
0.3148111660266295,0.052825927734375,-0.6520872712135315
0.33747050003148615,0.002777099609375,-2.2578988075256348
0.35989237506873906,-0.0942840576171875,-4.503808975219727
0.3825123750139028,-0.0580902099609375,0.45371782779693604
0.4051657080417499,-0.0673675537109375,-0.3109664022922516
0.4275164999999106,-0.0644378662109375,-0.00626367935910821
0.4498937079915777,-0.064361572265625,0.003109590383246541
0.4722435410367325,-0.06439208984375,0.0008312119753099978
0.49439766607247293,-0.0644073486328125,-0.0007990464800968766
0.5169065410736948,-0.0643463134765625,0.0035566624719649553
0.5392784579889849,-0.06439208984375,0.0005378204514272511
0.5615437499945983,-0.0644073486328125,-0.0007591081084683537
0.583790208096616,-0.0644378662109375,-0.0017331215785816312
0.6062582910526544,-0.0644073486328125,0.0008542143041267991
0.6278973330045119,-0.064361572265625,0.002799607114866376
0.6504192079883069,-0.0644073486328125,0.0005895413924008608
0.6730701660271734,-0.064422607421875,0.00014830628060735762
0.6956461250083521,-0.064422607421875,0.0009896974079310894
0.717652291059494,-0.0644378662109375,-0.002370599191635847
0.7401320830686018,-0.0644073486328125,-0.0004548421420622617
0.7624544580467045,-0.064422607421875,0.0001809224340831861
0.7848744580987841,-0.0644073486328125,0.0004848443786613643
0.8069931661011651,-0.0644073486328125,0.00041561535908840597
0.8294161660596728,-0.0644073486328125,-0.0005702974740415812
0.8517911250237375,-0.0644073486328125,-0.00035276985727250576
0.873384666047059,-0.06439208984375,0.0008002081303857267
0.8959069580305368,-0.06439208984375,0.0010809011291712523
0.9180870410054922,-0.0644073486328125,-0.00042257073801010847
0.9404435830656439,-0.0644073486328125,-0.00012837539543397725
0.9631478750379756,-0.0644073486328125,0.0006773154018446803
0.9856459160801023,-0.0643768310546875,0.0024334450718015432
1.0086046661017463,-0.06439208984375,0.001582557801157236
1.0310600000666454,-0.06439208984375,0.0019161164527758956
1.0523737909970805,-0.0644073486328125,-0.0002000024396693334
1.0739199160598218,-0.064422607421875,-0.002167136874049902
1.096041625016369,-0.064422607421875,-0.001333986409008503
1.1182389160385355,-0.064422607421875,-0.0009223900269716978
1.1403963330667466,-0.0644073486328125,0.0017995125381276011
1.16253883310128,-0.0644073486328125,0.0007817888981662691
1.1846707910299301,-0.064422607421875,-0.0010226282756775618
1.2071447500493377,-0.0644378662109375,-0.0014798829797655344
1.2290307910880074,-0.064422607421875,-0.0016976400511339307
1.2517305410001427,-0.06439208984375,0.0018131290562450886
1.273453041096218,-0.0644378662109375,-0.0017325419466942549
1.2963082910282537,-0.0643768310546875,0.003338686190545559
1.3191727080848068,-0.0644073486328125,0.0008740152115933597
1.341865708003752,-0.06439208984375,0.0016476657474413514
1.3644252080703154,-0.064422607421875,-0.0015260011423379183
1.3869332080939785,-0.064422607421875,-0.0006167541723698378
1.4096176250604913,-0.06439208984375,0.0011995641980320215
1.432045750087127,-0.06439208984375,0.0021378749515861273
1.4544957909965888,-0.064422607421875,0.0006059090956114233
1.4769444160629064,-0.06439208984375,0.0012714228359982371
1.4995430409908295,-0.0644073486328125,-0.00025802452000789344
1.5220275000901893,-0.064361572265625,0.004075594712048769
1.5438408750342205,-0.0644378662109375,-0.0027206353843212128
1.5666833330178633,-0.064422607421875,-0.0006482263561338186
1.589424500009045,-0.0644073486328125,0.00010368319635745138
1.6121324159903452,-0.0644073486328125,0.001251056557521224
1.634452750091441,-0.0643768310546875,0.002002163790166378
1.65683912509121,-0.0643768310546875,0.0015885051107034087
1.6781871250132099,-0.0644378662109375,-0.0025484159123152494
1.700695583014749,-0.0644073486328125,1.9466588128125295e-05
1.7232302910415456,-0.0644378662109375,-0.0014826327096670866
1.7457948750816286,-0.0644073486328125,0.0005235232529230416
1.7681439580628648,-0.064422607421875,-0.0012635014718398452
1.7908857910661027,-0.0644073486328125,0.00022692573838867247
1.8132361660245806,-0.0644073486328125,-0.00109609286300838
1.8360091249924153,-0.064422607421875,-0.0011399179929867387
1.8575815830845386,-0.064422607421875,0.00048404678818769753
1.880392916034907,-0.0644073486328125,-0.00015389116015285254
1.9030346249928698,-0.06439208984375,0.0017942471895366907
1.9258224579971284,-0.0644073486328125,0.0003008460917044431
1.9483210000908002,-0.0644073486328125,0.0005028127925470471
1.9707700830185786,-0.06439208984375,0.002091191243380308
1.9932331660529599,-0.064422607421875,-0.0010420790640637279
2.0157518330961466,-0.064422607421875,-0.00013214664068073034
