time,position,velocity,q_current
5.141698056831956e-05,-0.181365966796875,0.9950721859931946,-1.1527647972106934
0.023519666981883347,-0.13446044921875,2.1069412231445312,-0.6712322235107422
0.046217249997425824,-0.0648651123046875,3.1260578632354736,0.6849731802940369
0.06891033297870308,0.016937255859375,3.7147090435028076,0.006163515150547028
0.09150208299979568,0.0989532470703125,3.540069103240967,-0.8033961653709412
0.11397216698969714,0.1901397705078125,3.819408655166626,1.7115283012390137
0.13605924998410046,0.2754669189453125,3.619631052017212,-1.640501856803894
0.1585289999784436,0.375030517578125,4.145544052124023,-0.1427774429321289
0.18101637499057688,0.468719482421875,4.279215335845947,1.54276442527771
0.20349591699778102,0.570098876953125,4.6321587562561035,-1.2382864952087402
0.22596724997856654,0.6591949462890625,4.820136547088623,0.01599421352148056
0.24845408299006522,0.742095947265625,4.453487396240234,0.7632314562797546
0.27094887499697506,0.8093109130859375,3.8581697940826416,-0.5186159610748291
0.2938277079956606,0.866302490234375,3.029318332672119,-0.6095824241638184
0.31635241699405015,0.91400146484375,2.2715744972229004,1.7238352298736572
0.33936562499729916,0.9599609375,1.945199728012085,-1.0925043821334839
0.3613264579907991,0.9891510009765625,1.3881016969680786,-1.6635539531707764
0.3841047079768032,1.0035400390625,0.7205970883369446,-1.0110085010528564
0.4067725829954725,1.001129150390625,0.001427888055332005,-1.1599140167236328
0.42958512497716583,0.9964141845703125,-0.23461784422397614,-1.3899774551391602
0.45211233297595754,0.97900390625,-0.8013603091239929,-1.7666200399398804
0.4742253749864176,0.9627685546875,-0.7262553572654724,-1.2509982585906982
0.49703041699831374,0.9044189453125,-2.5126285552978516,1.736925482749939
0.5199563329806551,0.846832275390625,-2.354088544845581,-1.652435064315796
0.5426284999994095,0.767791748046875,-3.223917245864868,1.7707407474517822
0.564420999988215,0.7042388916015625,-2.9129831790924072,-1.6758979558944702
0.5873198749904986,0.6434478759765625,-3.433257818222046,1.1234266757965088
0.6103064999915659,0.54278564453125,-4.152126312255859,-1.660103678703308
0.633121916995151,0.458038330078125,-4.352759838104248,1.0163137912750244
0.6561771669948939,0.3323822021484375,-5.147726058959961,1.701336145401001
0.678624124993803,0.21588134765625,-5.088586330413818,1.1227688789367676
0.7016863329918124,0.1068267822265625,-5.035658359527588,-1.317180871963501
0.7248183749907184,0.0066986083984375,-4.3244829177856445,-0.857001006603241
0.7475929579813965,-0.08929443359375,-3.9806714057922363,1.7673962116241455
0.7706597079813946,-0.1652069091796875,-3.29909610748291,-1.75328528881073
0.7937244579952676,-0.2134857177734375,-1.935785174369812,1.1888079643249512
0.8164621669857297,-0.2019500732421875,-0.030781926587224007,0.3561168909072876
0.8394107499916572,-0.2017059326171875,-0.0037670424208045006,0.286312997341156
0.8624328329751734,-0.20050048828125,0.08013581484556198,0.2454584836959839
0.8851687499845866,-0.1809539794921875,0.8295427560806274,-1.2187354564666748
0.9078953329881188,-0.1334991455078125,2.0899271965026855,-0.5951288938522339
0.9309555829968303,-0.0583953857421875,3.262744426727295,0.2370111048221588
0.953148999979021,0.038970947265625,4.290822982788086,1.4489924907684326
0.9758375829842407,0.1488494873046875,4.775425910949707,-0.8482835292816162
0.9988982079958078,0.2687225341796875,4.906548976898193,-1.7635310888290405
1.0219235419936012,0.3936004638671875,5.363437652587891,-1.417028784751892
1.0449636669945903,0.52105712890625,5.770294666290283,-0.3774716258049011
1.0679042499978095,0.6433868408203125,5.5181803703308105,1.0608235597610474
1.090416416991502,0.783294677734375,5.8138813972473145,1.3087003231048584
1.1135676249978133,0.9316558837890625,6.113809585571289,0.9199155569076538
1.1358506669930648,1.085357666015625,6.745743274688721,0.21272969245910645
1.1588577079819515,1.224029541015625,6.25770902633667,0.5599254369735718
1.181218124984298,1.356658935546875,6.007412433624268,1.191805362701416
1.204261457984103,1.4804229736328125,5.417978286743164,1.7705821990966797
1.2272172499797307,1.573883056640625,4.083536624908447,-1.004072666168213
1.249602625000989,1.64422607421875,3.097736358642578,1.0202584266662598
1.27264241699595,1.6752777099609375,1.4656788110733032,-1.1616970300674438
